"There have also been reports of strong winds whenever these Pok├®mon are nearby. ","Es gibt auch Berichte ├╝ber starke Winde, wenn diese Pok├®mon in der N├ñhe sind."
"This concludes our special report!","Damit ist unser Sonderbericht abgeschlossen!"
"Ok, you won! Here's your prize.","Okay, du hast gewonnen! Hier ist dein Preis."
"\PN received \V[254] Battle tokens!","\PN hat \V[254] Kampfm├╝nzen erhalten!"
"\V[2]","\V[2]"
"No one can defeat me when I'm fighting alongside a \V[1]!","Niemand kann mich besiegen, wenn ich an der Seite eines \V[1] k├ñmpfe!"
"This is the secret to Pok├®mon battles: Fuse anything with a \V[1] and you're sure to win everytime!","Das ist das Geheimnis der Pok├®mon-K├ñmpfe: Verbinde irgendetwas mit einem \V[1] und du kannst sicher sein, dass du jedes Mal gewinnst!"
"I'm passionate about \V[1]! I can't lose!","Ich bin leidenschaftlich f├╝r \V[1]! Ich kann nicht verlieren!"
"Can you guess which Pok├®mon I fused with my \V[1]?","Kannst du erraten, welches Pok├®mon ich mit meinem \V[1] fusioniert habe?"
"\V[1] fusions are always incredible!","\V[1] Fusionen sind immer unglaublich!"
"I started my Pok├®mon journey with \V[1]. Then I fused it to make it even stronger!","Ich habe meine Pok├®mon-Reise mit \V[1] begonnen. Dann habe ich es fusioniert, um es noch st├ñrker zu machen!"
"There's nothing quite like a \V[1] fusion!","Es gibt nichts Besseres als eine V[1]-Fusion!"
"I can't get enough of \V[1]! I want to see all of its possible fusions!","Ich kann nicht genug von \V[1] bekommen! Ich m├Âchte alle m├Âglichen Fusionen sehen!"
"Hah! My Pok├®mon is part \V[1]! It can't lose!","Hah! Mein Pok├®mon ist ein Teil \V[1]! Es kann nicht verlieren!"
"You've got to have a \V[1] if you want to be a Pok├®mon master!","Du musst ein V[1] haben, wenn du ein Pok├®mon-Meister werden willst!"
"Do you have your own \V[1]? Mine's fused, but it's still great!","Haben Sie Ihr eigenes \V[1]? Meiner ist verschmolzen, aber er ist trotzdem toll!"
"I'm not so sure about the Pok├®mon I fused my \V[1] with...  Can I test it out with you?","Ich bin mir bei dem Pok├®mon, mit dem ich mein V[1] fusioniert habe, nicht so sicher...  Kann ich es mit dir testen?"
"\V[1] isn't just a cutie, it's also really strong! Let me prove it to you!","\V[1] ist nicht nur ein s├╝├ƒer Kerl, er ist auch richtig stark! Ich werde es dir beweisen!"
"\V[1] has always been my favourite!","\V[1] war schon immer mein Favorit!"
"\V[1] are so stylish! You can fuse them with anything and they'll still look good!","\V[1] sind so stilvoll! Du kannst sie mit allem kombinieren und sie sehen immer noch gut aus!"
"Check out what I fused my \V[1] with!","Sieh dir an, womit ich mein \V[1] verschmolzen habe!"
"You have \V[111] Premium Wondertrade tickets and you can make unlimited Standard trades","Sie haben \V[111] Premium Wondertrade Tickets und k├Ânnen unbegrenzt Standard Trades machen"
"You can make unlimited Standard WonderTrades","Sie k├Ânnen unbegrenzt Standard-Wondertrades machen"
"You have \V[111] Premium Wondertrade tickets and \V[248] Standard tickets.","Sie haben \V[111] Premium Wondertrade Tickets und \V[248] Standard Tickets."
"You have \V[111] Premium Wondertrade tickets","Sie haben \V[111] Premium Wondertrade Tickets"
"You have \V[248] Standard Wondertrade tickets","Sie haben \V[248] Standard Wondertrade Tickets"
"You have no Wonder Trade tickets.","Sie haben keine Wonder Trade Tickets."
"\GHow many tickets would you like to purchase?","\Wie viele Tickets m├Âchten Sie kaufen?"
"Changed your mind after all? That's no problem.","Haben Sie Ihre Meinung ge├ñndert? Das ist kein Problem."
"\GYou want to buy \V[2] tickets for $\V[3]?","\V[2] Sie m├Âchten Tickets f├╝r $\V[3] kaufen?"
"\GAll done! Enjoy your Wonder Trades!","\GAlles erledigt! Viel Spa├ƒ mit euren Wonder Trades!"
"Come back any time!","Kommen Sie jederzeit wieder!"
"I'm afraid you don't have enough money for this...","Ich f├╝rchte, Sie haben nicht genug Geld f├╝r so etwas..."
"Single species mode is a special mode where you can replace trainer fusions by fusions of a specific species of Pok├®mon.","Der Einzelartenmodus ist ein spezieller Modus, in dem du Trainerfusionen durch Fusionen einer bestimmten Pok├®monart ersetzen kannst."
"This is more of a ""just for fun"" mode. It is recommended to go with classic or randomized mode for a serious playthrough.","Dies ist eher ein ""just for fun""-Modus. F├╝r ein ernsthaftes Durchspielen wird der klassische oder randomisierte Modus empfohlen."
"Should the selected Pok├®mon always used as the \C[1]head\C[0] of fusions, the \C[1]body\C[0], or decided at \C[1]random\C[0] each time?","Soll das gew├ñhlte Pok├®mon immer als \C[1]Kopf\C[0] der Fusionen verwendet werden, als \C[1]K├Ârper\C[0] oder jedes Mal mit \C[1]Zufall\C[0] entschieden werden?"
"Select a species of Pok├®mon","W├ñhlen Sie eine Pok├®mon-Art"
"Let's go already!","Los geht's!"
"Hey! There's a toll if you want to get through here!","Hey! Es gibt eine Mautgeb├╝hr, wenn Sie hier durchkommen wollen!"
"Huh? It's you! You're the one who infiltrated our hideout in Celadon!","Hm? Du bist es! Du bist derjenige, der unser Versteck in Celadon infiltriert hat!"
"You may have some of the others fooled, but I recognize you even in that outfit!","Du magst einige der anderen t├ñuschen, aber ich erkenne dich sogar in diesem Outfit!"
"Well, you're definitely not getting through now, even if you do have the money.","Nun, jetzt kommen Sie definitiv nicht mehr durch, auch wenn Sie das Geld haben."
"In fact, let me teach you a little lesson.","Lassen Sie mich Ihnen sogar eine kleine Lektion erteilen."
"No! You can't do that! You have to pay!","Nein! Das k├Ânnen Sie nicht tun! Ihr m├╝sst bezahlen!"
"Boss isn't going to be happy when he hears about this, no he won't!","Der Boss wird nicht erfreut sein, wenn er davon erf├ñhrt, nein, das wird er nicht!"
"Huh? Did the boss order a change of guards?","Hm? Hat der Chef eine Wachabl├Âsung angeordnet?"
"No, get back to your assigned position!","Nein, gehen Sie zur├╝ck auf Ihre zugewiesene Position!"
"Hey!","He!"
"It's $100 000 if you want to go through here!","Es kostet 100 000 Dollar, wenn Sie hier durchfahren wollen!"
"\GYou can't go to Saffron City without paying the toll.  That's the rule!","\Du kannst nicht nach Saffronia City gehen, ohne die Maut zu bezahlen.  Das ist die Regel!"
"\G\PN paid $100000","\G\PN zahlte $100000"
"\C[7]<fs=22>I can't believe someone actually paid!</fs>","\C[7]<fs=22>Ich kann nicht glauben, dass jemand tats├ñchlich bezahlt hat!</fs>"
"Hrmm.. ","Hrmm.."
"Very well, sir. You're free to go to Saffron City!","Sehr wohl, Sir. Es steht Ihnen frei, nach Saffronia City zu gehen!"
"Very well, m'am. You're free to go to Saffron City!","Sehr wohl, Madam. Es steht Ihnen frei, nach Saffronia City zu gehen!"
"I'll go tell the other gatekeepers to leave you alone!","Ich werde den anderen Torw├ñchtern sagen, dass sie dich in Ruhe lassen sollen!"
"A catchy song is playing!","Ein eing├ñngiger Song wird gespielt!"
"It's the Guess That Fusion Quiz show! Looks like the contestant isn't doing so hot!","Das ist die Guess That Fusion Quiz Show! Sieht so aus, als ob der Kandidat nicht so gut drauf ist!"
"It's the Guess That Fusion Quiz show! Looks like the contestant is doing pretty good!","Das ist die Guess That Fusion Quiz Show! Sieht aus, als ob der Kandidat ziemlich gut abschneidet!"
"A newscaster is doing a story piece about the newest Kanto champion: you!","Ein Nachrichtensprecher macht einen Bericht ├╝ber den neuesten Kanto-Champion: dich!"
"A newscaster is talking about how a young savior prevented Team Rocket from going forward with their triple fusion experiment.","Ein Nachrichtensprecher berichtet, wie ein junger Retter Team Gesteinet daran gehindert hat, ihr Dreifach-Fusionsexperiment durchzuf├╝hren."
"A newscaster is talking about reported Team Rocket activity in the Sevii Islands.","Ein Nachrichtensprecher berichtet von Team Gesteinet-Aktivit├ñten auf den Sevii-Inseln."
"A newscaster is talking about the crisis that was averted in Saffron City, thanks to some unknown hero!","Ein Nachrichtensprecher berichtet ├╝ber die Krise, die in Saffronia City dank eines unbekannten Helden abgewendet werden konnte!"
"A newscaster is talking about the Saffron City Team Rocket takeover!","Ein Nachrichtensprecher spricht ├╝ber die ├£bernahme von Saffronia City durch das Team Gesteinet!"
"A newscaster is talking about a local criminal group whose hideout was recently discovered in Celadon City's sewers.","Ein Nachrichtensprecher berichtet ├╝ber eine lokale kriminelle Gruppe, deren Versteck k├╝rzlich in der Kanalisation von Prismania City entdeckt wurde."
"A newscaster is talking about the S.S. Anne moored in Vermillion City's harbour.","Ein Nachrichtensprecher spricht ├╝ber die S.S. Anne, die im Hafen von Vermillion City vor Anker liegt."
"A newscaster is talking about increased criminal activity around the Kanto Underground.","Ein Nachrichtensprecher berichtet ├╝ber die zunehmenden kriminellen Aktivit├ñten im Kanto Underground."
"A newscaster is talking about some reported disturbance in Mt. Moon.","Ein Nachrichtensprecher spricht ├╝ber eine gemeldete St├Ârung in Mondberg."
"A newscaster is talking about the sudden appearance of a new criminal group in the region.","Ein Nachrichtensprecher spricht ├╝ber das pl├Âtzliche Auftauchen einer neuen kriminellen Gruppe in der Region."
"It's the Guess That Fusion Quiz show! They're giving out a special prize to contestants who can score over a certain amount of points!","Das ist die Guess That Fusion Quiz Show! Es gibt einen besonderen Preis f├╝r die Teilnehmer, die mehr als eine bestimmte Anzahl von Punkten erreichen!"
"A Goldenrod City radio host is rambling on... Better get going!","Ein Radiomoderator aus Goldenrod City schwafelt vor sich hin... Wir sollten uns auf den Weg machen!"
"You can set hats and clothes as your favorites in the \C[1]Outfit\C[0] menu and use this to quickly switch to them!","Du kannst H├╝te und Kleider als Favoriten im Men├╝ \C[1]Outfit\C[0] festlegen und damit schnell zu ihnen wechseln!"
"Change outfit?","Outfit wechseln?"
"Did you know that this constellation is said to represents growth and harmony in the vastness of the cosmos?","Wussten Sie, dass dieses Sternbild f├╝r Wachstum und Harmonie in den Weiten des Kosmos stehen soll?"
"Legends say that those born under Wartortle's watchful gaze possess resilience and adaptability in their journeys through life.","Die Legende besagt, dass diejenigen, die unter dem wachsamen Blick von Schillok geboren wurden, auf ihrem Weg durch das Leben ├╝ber Widerstandsf├ñhigkeit und Anpassungsf├ñhigkeit verf├╝gen."
"Its fiery presence in the night sky is said to symbolize courage and loyalty, guiding travelers through the darkness.","Seine feurige Pr├ñsenz am Nachthimmel soll Mut und Treue symbolisieren und Reisenden den Weg durch die Dunkelheit weisen."
"Its muscular form signifies strength and determination, inspiring all who gaze upon it to strive for greatness.","Ihre muskul├Âse Form steht f├╝r St├ñrke und Entschlossenheit und inspiriert alle, die sie betrachten, zu Gro├ƒem."
"With its multitude of stars, this constellation illuminates the heavens with a brilliant, fiery glow.","Mit seiner Vielzahl von Sternen erhellt dieses Sternbild den Himmel mit einem brillanten, feurigen Glanz."
"Resting beneath the moon's gentle glow, this constellation is said to symbolize power and ambition.","Dieses Sternbild, das unter dem sanften Schein des Mondes ruht, gilt als Symbol f├╝r Macht und Ehrgeiz."
"Shimmering in the distant reaches of the night sky, this constellation is said to symbolize grace and tranquility.","Dieses Sternbild schimmert in den fernen Weiten des Nachthimmels und soll Anmut und Ruhe symbolisieren."
"Isolated yet enigmatic, this constellation is said to hold the secrets of the cosmos, reminding us of the wonders that lie beyond.","Dieses isolierte und doch r├ñtselhafte Sternbild birgt die Geheimnisse des Kosmos und erinnert uns an die Wunder, die dahinter liegen."
"Which mode would you like to play?","Welchen Modus w├╝rden Sie gerne spielen?"
"\C[1]Classic\C[0] is the default game mode. All of the player teams and encounters are based on the original generation 1 games, but every Pok├®mon is still available.","\C[1]Classic\C[0] ist der Standard-Spielmodus. Alle Spielerteams und Begegnungen basieren auf den Originalspielen der Generation 1, aber jedes Pok├®mon ist immer noch verf├╝gbar."
"In \C[1]Randomized mode\C[0] all of the trainers, wild encounters and items can be randomized. You'll get to customize exactly how you want everything to be randomized.","Im \C[1]Zufallsmodus\C[0] k├Ânnen alle Trainer, wilden Begegnungen und Gegenst├ñnde zuf├ñllig ausgew├ñhlt werden. Du kannst genau festlegen, wie du die Zufallsgenerierung haben m├Âchtest."
"\C[1]Remix mode\C[0] is a special mode made by some members of the community that changes all of the trainer teams and wild encounters to showcase more Pok├®mon from the newer generations.","\C[1]Remix-Modus\C[0] ist ein spezieller Modus, der von einigen Mitgliedern der Community entwickelt wurde und alle Trainerteams und wilden Begegnungen ver├ñndert, um mehr Pok├®mon aus den neueren Generationen zu pr├ñsentieren."
"In \C[1]Legendary mode\C[0], every trainer Pok├®mon gets fused with a legendary Pok├®mon.","In \C[1]Legend├ñrer Modus\C[0] wird jedes Trainer-Pok├®mon mit einem legend├ñren Pok├®mon fusioniert."
"You also start with an egg of every legendary Pok├®mon in your PC and get a legendary starter.","Du beginnst au├ƒerdem mit einem Ei jedes legend├ñren Pok├®mon in deinem PC und erh├ñltst einen legend├ñren Starter."
"Which trainers do you want to use as a base for Legendary Mode? ","Welche Trainer wollt ihr als Basis f├╝r den legend├ñren Modus verwenden?"
"Legendary Mode modifies the teams of all trainers in the game to add legendaries to them.","Der Legendenmodus ver├ñndert die Teams aller Trainer im Spiel, um ihnen Legenden zu verleihen."
"The teams of the trainers that it modifies can either be the ones from Classic Mode or the ones from Remix mode.","Die Teams der Trainer, die er modifiziert, k├Ânnen entweder die aus dem klassischen Modus oder die aus dem Remix-Modus sein."
"\C[1]Expert mode\C[0] mode is similar to Classic mode, but it changes all of the trainer teams to make them as challenging as possible. This is for veteran Pok├®mon trainers only!","\C[1]Der Expertenmodus\C[0] ├ñhnelt dem Klassischen Modus, aber er ├ñndert alle Trainerteams, um sie so herausfordernd wie m├Âglich zu machen. Dieser Modus ist nur f├╝r erfahrene Pok├®mon-Trainer geeignet!"
